"time_id","time_actual","hours_24","hours_12","hour_minutes","day_minutes","day_time_name","day_night"
1004,10:04:00,"10","10","04",604,AM,Day
1005,10:05:00,"10","10","05",605,AM,Day
1006,10:06:00,"10","10","06",606,AM,Day
1007,10:07:00,"10","10","07",607,AM,Day
1008,10:08:00,"10","10","08",608,AM,Day
1009,10:09:00,"10","10","09",609,AM,Day
1010,10:10:00,"10","10","10",610,AM,Day
1011,10:11:00,"10","10","11",611,AM,Day
1012,10:12:00,"10","10","12",612,AM,Day
1013,10:13:00,"10","10","13",613,AM,Day
1014,10:14:00,"10","10","14",614,AM,Day
1015,10:15:00,"10","10","15",615,AM,Day
1016,10:16:00,"10","10","16",616,AM,Day
1017,10:17:00,"10","10","17",617,AM,Day
1018,10:18:00,"10","10","18",618,AM,Day
1019,10:19:00,"10","10","19",619,AM,Day
1020,10:20:00,"10","10","20",620,AM,Day
1021,10:21:00,"10","10","21",621,AM,Day
1022,10:22:00,"10","10","22",622,AM,Day
1023,10:23:00,"10","10","23",623,AM,Day
1024,10:24:00,"10","10","24",624,AM,Day
1025,10:25:00,"10","10","25",625,AM,Day
1026,10:26:00,"10","10","26",626,AM,Day
1027,10:27:00,"10","10","27",627,AM,Day
1028,10:28:00,"10","10","28",628,AM,Day
1029,10:29:00,"10","10","29",629,AM,Day
1030,10:30:00,"10","10","30",630,AM,Day
1031,10:31:00,"10","10","31",631,AM,Day
1032,10:32:00,"10","10","32",632,AM,Day
1033,10:33:00,"10","10","33",633,AM,Day
1034,10:34:00,"10","10","34",634,AM,Day
1035,10:35:00,"10","10","35",635,AM,Day
1036,10:36:00,"10","10","36",636,AM,Day
1037,10:37:00,"10","10","37",637,AM,Day
1038,10:38:00,"10","10","38",638,AM,Day
1039,10:39:00,"10","10","39",639,AM,Day
1040,10:40:00,"10","10","40",640,AM,Day
1041,10:41:00,"10","10","41",641,AM,Day
1042,10:42:00,"10","10","42",642,AM,Day
1043,10:43:00,"10","10","43",643,AM,Day
1044,10:44:00,"10","10","44",644,AM,Day
1045,10:45:00,"10","10","45",645,AM,Day
1046,10:46:00,"10","10","46",646,AM,Day
1047,10:47:00,"10","10","47",647,AM,Day
1048,10:48:00,"10","10","48",648,AM,Day
1049,10:49:00,"10","10","49",649,AM,Day
1050,10:50:00,"10","10","50",650,AM,Day
1051,10:51:00,"10","10","51",651,AM,Day
1052,10:52:00,"10","10","52",652,AM,Day
1053,10:53:00,"10","10","53",653,AM,Day
1054,10:54:00,"10","10","54",654,AM,Day
1055,10:55:00,"10","10","55",655,AM,Day
1056,10:56:00,"10","10","56",656,AM,Day
1057,10:57:00,"10","10","57",657,AM,Day
1058,10:58:00,"10","10","58",658,AM,Day
1059,10:59:00,"10","10","59",659,AM,Day
1100,11:00:00,"11","11","00",660,AM,Day
1101,11:01:00,"11","11","01",661,AM,Day
1102,11:02:00,"11","11","02",662,AM,Day
1103,11:03:00,"11","11","03",663,AM,Day
1104,11:04:00,"11","11","04",664,AM,Day
1105,11:05:00,"11","11","05",665,AM,Day
1106,11:06:00,"11","11","06",666,AM,Day
1107,11:07:00,"11","11","07",667,AM,Day
1108,11:08:00,"11","11","08",668,AM,Day
1109,11:09:00,"11","11","09",669,AM,Day
1110,11:10:00,"11","11","10",670,AM,Day
1111,11:11:00,"11","11","11",671,AM,Day
1112,11:12:00,"11","11","12",672,AM,Day
1113,11:13:00,"11","11","13",673,AM,Day
1114,11:14:00,"11","11","14",674,AM,Day
1115,11:15:00,"11","11","15",675,AM,Day
1116,11:16:00,"11","11","16",676,AM,Day
1117,11:17:00,"11","11","17",677,AM,Day
1118,11:18:00,"11","11","18",678,AM,Day
1119,11:19:00,"11","11","19",679,AM,Day
1120,11:20:00,"11","11","20",680,AM,Day
1121,11:21:00,"11","11","21",681,AM,Day
1122,11:22:00,"11","11","22",682,AM,Day
1123,11:23:00,"11","11","23",683,AM,Day
1124,11:24:00,"11","11","24",684,AM,Day
1125,11:25:00,"11","11","25",685,AM,Day
1126,11:26:00,"11","11","26",686,AM,Day
1127,11:27:00,"11","11","27",687,AM,Day
1128,11:28:00,"11","11","28",688,AM,Day
1129,11:29:00,"11","11","29",689,AM,Day
1130,11:30:00,"11","11","30",690,AM,Day
1131,11:31:00,"11","11","31",691,AM,Day
1132,11:32:00,"11","11","32",692,AM,Day
1133,11:33:00,"11","11","33",693,AM,Day
1134,11:34:00,"11","11","34",694,AM,Day
1135,11:35:00,"11","11","35",695,AM,Day
1136,11:36:00,"11","11","36",696,AM,Day
1137,11:37:00,"11","11","37",697,AM,Day
1138,11:38:00,"11","11","38",698,AM,Day
1139,11:39:00,"11","11","39",699,AM,Day
1140,11:40:00,"11","11","40",700,AM,Day
1141,11:41:00,"11","11","41",701,AM,Day
1142,11:42:00,"11","11","42",702,AM,Day
1143,11:43:00,"11","11","43",703,AM,Day
1144,11:44:00,"11","11","44",704,AM,Day
1145,11:45:00,"11","11","45",705,AM,Day
1146,11:46:00,"11","11","46",706,AM,Day
1147,11:47:00,"11","11","47",707,AM,Day
1148,11:48:00,"11","11","48",708,AM,Day
1149,11:49:00,"11","11","49",709,AM,Day
1150,11:50:00,"11","11","50",710,AM,Day
1151,11:51:00,"11","11","51",711,AM,Day
1152,11:52:00,"11","11","52",712,AM,Day
1153,11:53:00,"11","11","53",713,AM,Day
1154,11:54:00,"11","11","54",714,AM,Day
1155,11:55:00,"11","11","55",715,AM,Day
1156,11:56:00,"11","11","56",716,AM,Day
1157,11:57:00,"11","11","57",717,AM,Day
1158,11:58:00,"11","11","58",718,AM,Day
1159,11:59:00,"11","11","59",719,AM,Day
1200,12:00:00,"12","12","00",720,PM,Day
1201,12:01:00,"12","12","01",721,PM,Day
1202,12:02:00,"12","12","02",722,PM,Day
1203,12:03:00,"12","12","03",723,PM,Day
1204,12:04:00,"12","12","04",724,PM,Day
1205,12:05:00,"12","12","05",725,PM,Day
1206,12:06:00,"12","12","06",726,PM,Day
1207,12:07:00,"12","12","07",727,PM,Day
1208,12:08:00,"12","12","08",728,PM,Day
1209,12:09:00,"12","12","09",729,PM,Day
1210,12:10:00,"12","12","10",730,PM,Day
1211,12:11:00,"12","12","11",731,PM,Day
1212,12:12:00,"12","12","12",732,PM,Day
1213,12:13:00,"12","12","13",733,PM,Day
1214,12:14:00,"12","12","14",734,PM,Day
1215,12:15:00,"12","12","15",735,PM,Day
1216,12:16:00,"12","12","16",736,PM,Day
1217,12:17:00,"12","12","17",737,PM,Day
1218,12:18:00,"12","12","18",738,PM,Day
1219,12:19:00,"12","12","19",739,PM,Day
1220,12:20:00,"12","12","20",740,PM,Day
1221,12:21:00,"12","12","21",741,PM,Day
1222,12:22:00,"12","12","22",742,PM,Day
1223,12:23:00,"12","12","23",743,PM,Day
1224,12:24:00,"12","12","24",744,PM,Day
1225,12:25:00,"12","12","25",745,PM,Day
1226,12:26:00,"12","12","26",746,PM,Day
1227,12:27:00,"12","12","27",747,PM,Day
1228,12:28:00,"12","12","28",748,PM,Day
1229,12:29:00,"12","12","29",749,PM,Day
1230,12:30:00,"12","12","30",750,PM,Day
1231,12:31:00,"12","12","31",751,PM,Day
1232,12:32:00,"12","12","32",752,PM,Day
1233,12:33:00,"12","12","33",753,PM,Day
1234,12:34:00,"12","12","34",754,PM,Day
1235,12:35:00,"12","12","35",755,PM,Day
1236,12:36:00,"12","12","36",756,PM,Day
1237,12:37:00,"12","12","37",757,PM,Day
1238,12:38:00,"12","12","38",758,PM,Day
1239,12:39:00,"12","12","39",759,PM,Day
1240,12:40:00,"12","12","40",760,PM,Day
1241,12:41:00,"12","12","41",761,PM,Day
1242,12:42:00,"12","12","42",762,PM,Day
1243,12:43:00,"12","12","43",763,PM,Day
1244,12:44:00,"12","12","44",764,PM,Day
1245,12:45:00,"12","12","45",765,PM,Day
1246,12:46:00,"12","12","46",766,PM,Day
1247,12:47:00,"12","12","47",767,PM,Day
1248,12:48:00,"12","12","48",768,PM,Day
1249,12:49:00,"12","12","49",769,PM,Day
1250,12:50:00,"12","12","50",770,PM,Day
1251,12:51:00,"12","12","51",771,PM,Day
1252,12:52:00,"12","12","52",772,PM,Day
1253,12:53:00,"12","12","53",773,PM,Day
1254,12:54:00,"12","12","54",774,PM,Day
1255,12:55:00,"12","12","55",775,PM,Day
1256,12:56:00,"12","12","56",776,PM,Day
1257,12:57:00,"12","12","57",777,PM,Day
1258,12:58:00,"12","12","58",778,PM,Day
1259,12:59:00,"12","12","59",779,PM,Day
1300,13:00:00,"13","01","00",780,PM,Day
1301,13:01:00,"13","01","01",781,PM,Day
1302,13:02:00,"13","01","02",782,PM,Day
1303,13:03:00,"13","01","03",783,PM,Day
1304,13:04:00,"13","01","04",784,PM,Day
1305,13:05:00,"13","01","05",785,PM,Day
1306,13:06:00,"13","01","06",786,PM,Day
1307,13:07:00,"13","01","07",787,PM,Day
1308,13:08:00,"13","01","08",788,PM,Day
1309,13:09:00,"13","01","09",789,PM,Day
1310,13:10:00,"13","01","10",790,PM,Day
1311,13:11:00,"13","01","11",791,PM,Day
1312,13:12:00,"13","01","12",792,PM,Day
1313,13:13:00,"13","01","13",793,PM,Day
1314,13:14:00,"13","01","14",794,PM,Day
1315,13:15:00,"13","01","15",795,PM,Day
1316,13:16:00,"13","01","16",796,PM,Day
1317,13:17:00,"13","01","17",797,PM,Day
1318,13:18:00,"13","01","18",798,PM,Day
1319,13:19:00,"13","01","19",799,PM,Day
1320,13:20:00,"13","01","20",800,PM,Day
1321,13:21:00,"13","01","21",801,PM,Day
1322,13:22:00,"13","01","22",802,PM,Day
1323,13:23:00,"13","01","23",803,PM,Day
1324,13:24:00,"13","01","24",804,PM,Day
1325,13:25:00,"13","01","25",805,PM,Day
1326,13:26:00,"13","01","26",806,PM,Day
1327,13:27:00,"13","01","27",807,PM,Day
1328,13:28:00,"13","01","28",808,PM,Day
1329,13:29:00,"13","01","29",809,PM,Day
1330,13:30:00,"13","01","30",810,PM,Day
1331,13:31:00,"13","01","31",811,PM,Day
1332,13:32:00,"13","01","32",812,PM,Day
1333,13:33:00,"13","01","33",813,PM,Day
1334,13:34:00,"13","01","34",814,PM,Day
1335,13:35:00,"13","01","35",815,PM,Day
1336,13:36:00,"13","01","36",816,PM,Day
1337,13:37:00,"13","01","37",817,PM,Day
1338,13:38:00,"13","01","38",818,PM,Day
1339,13:39:00,"13","01","39",819,PM,Day
1340,13:40:00,"13","01","40",820,PM,Day
1341,13:41:00,"13","01","41",821,PM,Day
1342,13:42:00,"13","01","42",822,PM,Day
1343,13:43:00,"13","01","43",823,PM,Day
1344,13:44:00,"13","01","44",824,PM,Day
1345,13:45:00,"13","01","45",825,PM,Day
1346,13:46:00,"13","01","46",826,PM,Day
1347,13:47:00,"13","01","47",827,PM,Day
1348,13:48:00,"13","01","48",828,PM,Day
1349,13:49:00,"13","01","49",829,PM,Day
1350,13:50:00,"13","01","50",830,PM,Day
1351,13:51:00,"13","01","51",831,PM,Day
1352,13:52:00,"13","01","52",832,PM,Day
1353,13:53:00,"13","01","53",833,PM,Day
1354,13:54:00,"13","01","54",834,PM,Day
1355,13:55:00,"13","01","55",835,PM,Day
1356,13:56:00,"13","01","56",836,PM,Day
1357,13:57:00,"13","01","57",837,PM,Day
1358,13:58:00,"13","01","58",838,PM,Day
1359,13:59:00,"13","01","59",839,PM,Day
1400,14:00:00,"14","02","00",840,PM,Day
1401,14:01:00,"14","02","01",841,PM,Day
1402,14:02:00,"14","02","02",842,PM,Day
1403,14:03:00,"14","02","03",843,PM,Day
1404,14:04:00,"14","02","04",844,PM,Day
1405,14:05:00,"14","02","05",845,PM,Day
1406,14:06:00,"14","02","06",846,PM,Day
1407,14:07:00,"14","02","07",847,PM,Day
1408,14:08:00,"14","02","08",848,PM,Day
1409,14:09:00,"14","02","09",849,PM,Day
1410,14:10:00,"14","02","10",850,PM,Day
1411,14:11:00,"14","02","11",851,PM,Day
1412,14:12:00,"14","02","12",852,PM,Day
1413,14:13:00,"14","02","13",853,PM,Day
1414,14:14:00,"14","02","14",854,PM,Day
1415,14:15:00,"14","02","15",855,PM,Day
1416,14:16:00,"14","02","16",856,PM,Day
1417,14:17:00,"14","02","17",857,PM,Day
1418,14:18:00,"14","02","18",858,PM,Day
1419,14:19:00,"14","02","19",859,PM,Day
1420,14:20:00,"14","02","20",860,PM,Day
1421,14:21:00,"14","02","21",861,PM,Day
1422,14:22:00,"14","02","22",862,PM,Day
1423,14:23:00,"14","02","23",863,PM,Day
1424,14:24:00,"14","02","24",864,PM,Day
1425,14:25:00,"14","02","25",865,PM,Day
1426,14:26:00,"14","02","26",866,PM,Day
1427,14:27:00,"14","02","27",867,PM,Day
1428,14:28:00,"14","02","28",868,PM,Day
1429,14:29:00,"14","02","29",869,PM,Day
1430,14:30:00,"14","02","30",870,PM,Day
1431,14:31:00,"14","02","31",871,PM,Day
1432,14:32:00,"14","02","32",872,PM,Day
1433,14:33:00,"14","02","33",873,PM,Day
1434,14:34:00,"14","02","34",874,PM,Day
1435,14:35:00,"14","02","35",875,PM,Day
1436,14:36:00,"14","02","36",876,PM,Day
1437,14:37:00,"14","02","37",877,PM,Day
1438,14:38:00,"14","02","38",878,PM,Day
1439,14:39:00,"14","02","39",879,PM,Day
1440,14:40:00,"14","02","40",880,PM,Day
1441,14:41:00,"14","02","41",881,PM,Day
1442,14:42:00,"14","02","42",882,PM,Day
1443,14:43:00,"14","02","43",883,PM,Day
1444,14:44:00,"14","02","44",884,PM,Day
1445,14:45:00,"14","02","45",885,PM,Day
1446,14:46:00,"14","02","46",886,PM,Day
1447,14:47:00,"14","02","47",887,PM,Day
1448,14:48:00,"14","02","48",888,PM,Day
1449,14:49:00,"14","02","49",889,PM,Day
1450,14:50:00,"14","02","50",890,PM,Day
1451,14:51:00,"14","02","51",891,PM,Day
1452,14:52:00,"14","02","52",892,PM,Day
1453,14:53:00,"14","02","53",893,PM,Day
1454,14:54:00,"14","02","54",894,PM,Day
1455,14:55:00,"14","02","55",895,PM,Day
1456,14:56:00,"14","02","56",896,PM,Day
1457,14:57:00,"14","02","57",897,PM,Day
1458,14:58:00,"14","02","58",898,PM,Day
1459,14:59:00,"14","02","59",899,PM,Day
1500,15:00:00,"15","03","00",900,PM,Day
1501,15:01:00,"15","03","01",901,PM,Day
1502,15:02:00,"15","03","02",902,PM,Day
1503,15:03:00,"15","03","03",903,PM,Day
1504,15:04:00,"15","03","04",904,PM,Day
1505,15:05:00,"15","03","05",905,PM,Day
1506,15:06:00,"15","03","06",906,PM,Day
1507,15:07:00,"15","03","07",907,PM,Day
1508,15:08:00,"15","03","08",908,PM,Day
1509,15:09:00,"15","03","09",909,PM,Day
1510,15:10:00,"15","03","10",910,PM,Day
1511,15:11:00,"15","03","11",911,PM,Day
1512,15:12:00,"15","03","12",912,PM,Day
1513,15:13:00,"15","03","13",913,PM,Day
1514,15:14:00,"15","03","14",914,PM,Day
1515,15:15:00,"15","03","15",915,PM,Day
1516,15:16:00,"15","03","16",916,PM,Day
1517,15:17:00,"15","03","17",917,PM,Day
1518,15:18:00,"15","03","18",918,PM,Day
1519,15:19:00,"15","03","19",919,PM,Day
1520,15:20:00,"15","03","20",920,PM,Day
1521,15:21:00,"15","03","21",921,PM,Day
1522,15:22:00,"15","03","22",922,PM,Day
1523,15:23:00,"15","03","23",923,PM,Day
1524,15:24:00,"15","03","24",924,PM,Day
1525,15:25:00,"15","03","25",925,PM,Day
1526,15:26:00,"15","03","26",926,PM,Day
1527,15:27:00,"15","03","27",927,PM,Day
1528,15:28:00,"15","03","28",928,PM,Day
1529,15:29:00,"15","03","29",929,PM,Day
1530,15:30:00,"15","03","30",930,PM,Day
1531,15:31:00,"15","03","31",931,PM,Day
1532,15:32:00,"15","03","32",932,PM,Day
1533,15:33:00,"15","03","33",933,PM,Day
1534,15:34:00,"15","03","34",934,PM,Day
1535,15:35:00,"15","03","35",935,PM,Day
1536,15:36:00,"15","03","36",936,PM,Day
1537,15:37:00,"15","03","37",937,PM,Day
1538,15:38:00,"15","03","38",938,PM,Day
1539,15:39:00,"15","03","39",939,PM,Day
1540,15:40:00,"15","03","40",940,PM,Day
1541,15:41:00,"15","03","41",941,PM,Day
1542,15:42:00,"15","03","42",942,PM,Day
1543,15:43:00,"15","03","43",943,PM,Day
1544,15:44:00,"15","03","44",944,PM,Day
1545,15:45:00,"15","03","45",945,PM,Day
1546,15:46:00,"15","03","46",946,PM,Day
1547,15:47:00,"15","03","47",947,PM,Day
1548,15:48:00,"15","03","48",948,PM,Day
1549,15:49:00,"15","03","49",949,PM,Day
1550,15:50:00,"15","03","50",950,PM,Day
1551,15:51:00,"15","03","51",951,PM,Day
1552,15:52:00,"15","03","52",952,PM,Day
1553,15:53:00,"15","03","53",953,PM,Day
1554,15:54:00,"15","03","54",954,PM,Day
1555,15:55:00,"15","03","55",955,PM,Day
1556,15:56:00,"15","03","56",956,PM,Day
1557,15:57:00,"15","03","57",957,PM,Day
1558,15:58:00,"15","03","58",958,PM,Day
1559,15:59:00,"15","03","59",959,PM,Day
1600,16:00:00,"16","04","00",960,PM,Day
1601,16:01:00,"16","04","01",961,PM,Day
1602,16:02:00,"16","04","02",962,PM,Day
1603,16:03:00,"16","04","03",963,PM,Day
1604,16:04:00,"16","04","04",964,PM,Day
1605,16:05:00,"16","04","05",965,PM,Day
1606,16:06:00,"16","04","06",966,PM,Day
1607,16:07:00,"16","04","07",967,PM,Day
1608,16:08:00,"16","04","08",968,PM,Day
1609,16:09:00,"16","04","09",969,PM,Day
1610,16:10:00,"16","04","10",970,PM,Day
1611,16:11:00,"16","04","11",971,PM,Day
1612,16:12:00,"16","04","12",972,PM,Day
1613,16:13:00,"16","04","13",973,PM,Day
1614,16:14:00,"16","04","14",974,PM,Day
1615,16:15:00,"16","04","15",975,PM,Day
1616,16:16:00,"16","04","16",976,PM,Day
1617,16:17:00,"16","04","17",977,PM,Day
1618,16:18:00,"16","04","18",978,PM,Day
1619,16:19:00,"16","04","19",979,PM,Day
1620,16:20:00,"16","04","20",980,PM,Day
1621,16:21:00,"16","04","21",981,PM,Day
1622,16:22:00,"16","04","22",982,PM,Day
1623,16:23:00,"16","04","23",983,PM,Day
1624,16:24:00,"16","04","24",984,PM,Day
1625,16:25:00,"16","04","25",985,PM,Day
1626,16:26:00,"16","04","26",986,PM,Day
1627,16:27:00,"16","04","27",987,PM,Day
1628,16:28:00,"16","04","28",988,PM,Day
1629,16:29:00,"16","04","29",989,PM,Day
1630,16:30:00,"16","04","30",990,PM,Day
1631,16:31:00,"16","04","31",991,PM,Day
1632,16:32:00,"16","04","32",992,PM,Day
1633,16:33:00,"16","04","33",993,PM,Day
1634,16:34:00,"16","04","34",994,PM,Day
1635,16:35:00,"16","04","35",995,PM,Day
1636,16:36:00,"16","04","36",996,PM,Day
1637,16:37:00,"16","04","37",997,PM,Day
1638,16:38:00,"16","04","38",998,PM,Day
1639,16:39:00,"16","04","39",999,PM,Day
1640,16:40:00,"16","04","40",1000,PM,Day
1641,16:41:00,"16","04","41",1001,PM,Day
1642,16:42:00,"16","04","42",1002,PM,Day
1643,16:43:00,"16","04","43",1003,PM,Day
1644,16:44:00,"16","04","44",1004,PM,Day
1645,16:45:00,"16","04","45",1005,PM,Day
1646,16:46:00,"16","04","46",1006,PM,Day
1647,16:47:00,"16","04","47",1007,PM,Day
1648,16:48:00,"16","04","48",1008,PM,Day
1649,16:49:00,"16","04","49",1009,PM,Day
1650,16:50:00,"16","04","50",1010,PM,Day
1651,16:51:00,"16","04","51",1011,PM,Day
1652,16:52:00,"16","04","52",1012,PM,Day
1653,16:53:00,"16","04","53",1013,PM,Day
1654,16:54:00,"16","04","54",1014,PM,Day
1655,16:55:00,"16","04","55",1015,PM,Day
1656,16:56:00,"16","04","56",1016,PM,Day
1657,16:57:00,"16","04","57",1017,PM,Day
1658,16:58:00,"16","04","58",1018,PM,Day
1659,16:59:00,"16","04","59",1019,PM,Day
1700,17:00:00,"17","05","00",1020,PM,Day
1701,17:01:00,"17","05","01",1021,PM,Day
1702,17:02:00,"17","05","02",1022,PM,Day
1703,17:03:00,"17","05","03",1023,PM,Day
1704,17:04:00,"17","05","04",1024,PM,Day
1705,17:05:00,"17","05","05",1025,PM,Day
1706,17:06:00,"17","05","06",1026,PM,Day
1707,17:07:00,"17","05","07",1027,PM,Day
1708,17:08:00,"17","05","08",1028,PM,Day
1709,17:09:00,"17","05","09",1029,PM,Day
1710,17:10:00,"17","05","10",1030,PM,Day
1711,17:11:00,"17","05","11",1031,PM,Day
1712,17:12:00,"17","05","12",1032,PM,Day
1713,17:13:00,"17","05","13",1033,PM,Day
1714,17:14:00,"17","05","14",1034,PM,Day
1715,17:15:00,"17","05","15",1035,PM,Day
1716,17:16:00,"17","05","16",1036,PM,Day
1717,17:17:00,"17","05","17",1037,PM,Day
1718,17:18:00,"17","05","18",1038,PM,Day
1719,17:19:00,"17","05","19",1039,PM,Day
1720,17:20:00,"17","05","20",1040,PM,Day
1721,17:21:00,"17","05","21",1041,PM,Day
1722,17:22:00,"17","05","22",1042,PM,Day
1723,17:23:00,"17","05","23",1043,PM,Day
1724,17:24:00,"17","05","24",1044,PM,Day
1725,17:25:00,"17","05","25",1045,PM,Day
1726,17:26:00,"17","05","26",1046,PM,Day
1727,17:27:00,"17","05","27",1047,PM,Day
1728,17:28:00,"17","05","28",1048,PM,Day
1729,17:29:00,"17","05","29",1049,PM,Day
1730,17:30:00,"17","05","30",1050,PM,Day
1731,17:31:00,"17","05","31",1051,PM,Day
1732,17:32:00,"17","05","32",1052,PM,Day
1733,17:33:00,"17","05","33",1053,PM,Day
1734,17:34:00,"17","05","34",1054,PM,Day
1735,17:35:00,"17","05","35",1055,PM,Day
1736,17:36:00,"17","05","36",1056,PM,Day
1737,17:37:00,"17","05","37",1057,PM,Day
1738,17:38:00,"17","05","38",1058,PM,Day
1739,17:39:00,"17","05","39",1059,PM,Day
1740,17:40:00,"17","05","40",1060,PM,Day
1741,17:41:00,"17","05","41",1061,PM,Day
1742,17:42:00,"17","05","42",1062,PM,Day
1743,17:43:00,"17","05","43",1063,PM,Day
1744,17:44:00,"17","05","44",1064,PM,Day
1745,17:45:00,"17","05","45",1065,PM,Day
1746,17:46:00,"17","05","46",1066,PM,Day
1747,17:47:00,"17","05","47",1067,PM,Day
1748,17:48:00,"17","05","48",1068,PM,Day
1749,17:49:00,"17","05","49",1069,PM,Day
1750,17:50:00,"17","05","50",1070,PM,Day
1751,17:51:00,"17","05","51",1071,PM,Day
1752,17:52:00,"17","05","52",1072,PM,Day
1753,17:53:00,"17","05","53",1073,PM,Day
1754,17:54:00,"17","05","54",1074,PM,Day
1755,17:55:00,"17","05","55",1075,PM,Day
1756,17:56:00,"17","05","56",1076,PM,Day
1757,17:57:00,"17","05","57",1077,PM,Day
1758,17:58:00,"17","05","58",1078,PM,Day
1759,17:59:00,"17","05","59",1079,PM,Day
1800,18:00:00,"18","06","00",1080,PM,Day
1801,18:01:00,"18","06","01",1081,PM,Day
1802,18:02:00,"18","06","02",1082,PM,Day
1803,18:03:00,"18","06","03",1083,PM,Day
1804,18:04:00,"18","06","04",1084,PM,Day
1805,18:05:00,"18","06","05",1085,PM,Day
1806,18:06:00,"18","06","06",1086,PM,Day
1807,18:07:00,"18","06","07",1087,PM,Day
1808,18:08:00,"18","06","08",1088,PM,Day
1809,18:09:00,"18","06","09",1089,PM,Day
1810,18:10:00,"18","06","10",1090,PM,Day
1811,18:11:00,"18","06","11",1091,PM,Day
1812,18:12:00,"18","06","12",1092,PM,Day
1813,18:13:00,"18","06","13",1093,PM,Day
1814,18:14:00,"18","06","14",1094,PM,Day
1815,18:15:00,"18","06","15",1095,PM,Day
1816,18:16:00,"18","06","16",1096,PM,Day
1817,18:17:00,"18","06","17",1097,PM,Day
1818,18:18:00,"18","06","18",1098,PM,Day
1819,18:19:00,"18","06","19",1099,PM,Day
1820,18:20:00,"18","06","20",1100,PM,Day
1821,18:21:00,"18","06","21",1101,PM,Day
1822,18:22:00,"18","06","22",1102,PM,Day
1823,18:23:00,"18","06","23",1103,PM,Day
1824,18:24:00,"18","06","24",1104,PM,Day
1825,18:25:00,"18","06","25",1105,PM,Day
1826,18:26:00,"18","06","26",1106,PM,Day
1827,18:27:00,"18","06","27",1107,PM,Day
1828,18:28:00,"18","06","28",1108,PM,Day
1829,18:29:00,"18","06","29",1109,PM,Day
1830,18:30:00,"18","06","30",1110,PM,Day
1831,18:31:00,"18","06","31",1111,PM,Day
1832,18:32:00,"18","06","32",1112,PM,Day
1833,18:33:00,"18","06","33",1113,PM,Day
1834,18:34:00,"18","06","34",1114,PM,Day
1835,18:35:00,"18","06","35",1115,PM,Day
1836,18:36:00,"18","06","36",1116,PM,Day
1837,18:37:00,"18","06","37",1117,PM,Day
1838,18:38:00,"18","06","38",1118,PM,Day
1839,18:39:00,"18","06","39",1119,PM,Day
1840,18:40:00,"18","06","40",1120,PM,Day
1841,18:41:00,"18","06","41",1121,PM,Day
1842,18:42:00,"18","06","42",1122,PM,Day
1843,18:43:00,"18","06","43",1123,PM,Day
1844,18:44:00,"18","06","44",1124,PM,Day
1845,18:45:00,"18","06","45",1125,PM,Day
1846,18:46:00,"18","06","46",1126,PM,Day
1847,18:47:00,"18","06","47",1127,PM,Day
1848,18:48:00,"18","06","48",1128,PM,Day
1849,18:49:00,"18","06","49",1129,PM,Day
1850,18:50:00,"18","06","50",1130,PM,Day
1851,18:51:00,"18","06","51",1131,PM,Day
1852,18:52:00,"18","06","52",1132,PM,Day
1853,18:53:00,"18","06","53",1133,PM,Day
1854,18:54:00,"18","06","54",1134,PM,Day
1855,18:55:00,"18","06","55",1135,PM,Day
1856,18:56:00,"18","06","56",1136,PM,Day
1857,18:57:00,"18","06","57",1137,PM,Day
1858,18:58:00,"18","06","58",1138,PM,Day
1859,18:59:00,"18","06","59",1139,PM,Day
1900,19:00:00,"19","07","00",1140,PM,Day
1901,19:01:00,"19","07","01",1141,PM,Day
1902,19:02:00,"19","07","02",1142,PM,Day
1903,19:03:00,"19","07","03",1143,PM,Day
1904,19:04:00,"19","07","04",1144,PM,Day
1905,19:05:00,"19","07","05",1145,PM,Day
1906,19:06:00,"19","07","06",1146,PM,Day
1907,19:07:00,"19","07","07",1147,PM,Day
1908,19:08:00,"19","07","08",1148,PM,Day
1909,19:09:00,"19","07","09",1149,PM,Day
1910,19:10:00,"19","07","10",1150,PM,Day
1911,19:11:00,"19","07","11",1151,PM,Day
1912,19:12:00,"19","07","12",1152,PM,Day
1913,19:13:00,"19","07","13",1153,PM,Day
1914,19:14:00,"19","07","14",1154,PM,Day
1915,19:15:00,"19","07","15",1155,PM,Day
1916,19:16:00,"19","07","16",1156,PM,Day
1917,19:17:00,"19","07","17",1157,PM,Day
1918,19:18:00,"19","07","18",1158,PM,Day
1919,19:19:00,"19","07","19",1159,PM,Day
1920,19:20:00,"19","07","20",1160,PM,Day
1921,19:21:00,"19","07","21",1161,PM,Day
1922,19:22:00,"19","07","22",1162,PM,Day
1923,19:23:00,"19","07","23",1163,PM,Day
1924,19:24:00,"19","07","24",1164,PM,Day
1925,19:25:00,"19","07","25",1165,PM,Day
1926,19:26:00,"19","07","26",1166,PM,Day
1927,19:27:00,"19","07","27",1167,PM,Day
1928,19:28:00,"19","07","28",1168,PM,Day
1929,19:29:00,"19","07","29",1169,PM,Day
1930,19:30:00,"19","07","30",1170,PM,Day
1931,19:31:00,"19","07","31",1171,PM,Day
1932,19:32:00,"19","07","32",1172,PM,Day
1933,19:33:00,"19","07","33",1173,PM,Day
1934,19:34:00,"19","07","34",1174,PM,Day
1935,19:35:00,"19","07","35",1175,PM,Day
1936,19:36:00,"19","07","36",1176,PM,Day
1937,19:37:00,"19","07","37",1177,PM,Day
